ID,oldID,Headword,forename,surname,gender,Free Born in North America,Free before 13th Amendment,Ever Enslaved,How was freedom attained,Other/Uncertain Status,African born ,"Parent information. Free, Enslaved, Unknown",Runaways and rebels ,Education/literacy,Religion,Slave Narrative or memoir AUTHOR,Notes,images ,Suffix,simpleName,altNames,birthDay,birthMonth,birthYear,birthAttribute,Birth Date unknown,altBirthDay,altBirthMonth,altBirthYear,deathDay,deathMonth,deathYear,deathAttribute,altDeathDay,altDeathMonth,altDeathYear,birthPlaceDescription,birthPlaceParish,birthPlaceCity,birthPlaceCounty,birthPlaceState,birthPlaceCountry,birthPlaceInstitution,altBirthPlaceCity,altBirthPlaceState,altBirthPlaceCountry,deathPlaceDescription,deathPlaceParish,deathPlaceCity,deathPlaceCounty,deathPlaceState,Death Place Country,deathPlaceInstitution,altDeathPlaceCity,altDeathPlaceState,Death Place Country,Occupation #1,Occupation #2,Occupation #3,Occupation #4,Occupation #5,Occupation #6,Occupation #7,Occupation #8
35439,/opr/t0001/e1254,allainth?ophilet,Th?ophile T.,Allain,M,,Unknown,Born Enslaved,Unclear when he was emancipated. Before the civil war he had traveled in France with his father and studied in New Jersey ,,,"Son of Sosthene Allain, a wealthy white planter, and an enslaved woman",No evidence of runaway,Literate. Studied with private tutors in New Orleans and at a private college in New Jersey. Fluent in French.,Catholic,,"One of the wealthiest people of color in Louisiana during reconstruction, Allain helped found Southern University and served terms in the state house and Senate between 1872 and 1890, after which his finances went into decline",,,,,1,10,1846,,,,,,2,2,1917,,,,,,West Baton Rouge Parish,,,Louisiana,United States,,,,,,Orleans Parish,New Orleans,,Louisiana,United States,,,,United States,Plantation Owner , Slave , State Legislator,,,,,
36055,/opr/t0001/e1874,allenanthonyd,Anthony D.,Allen,M,,Yes,Born enslaved,Gained his freedom in 1796,,,His mother was likely enslaved; his father was a freeman and mariner,No evidence of runaway,Literate.,Unknown,,"Free before 13th Amendment. A former slave and mariner, Allen settled in Hawai'i where he was a steward to King Kamehameha I, the recipient of a land grant, and a businessman who operated a tavern and medical facility",,,,,15,6,1772,,,,,,31,12,1835,,,,,,,German Flats,,New York,United States,,,,,,,,Oahu,Hawaii,United States,,,,United States,Farmer , Entrepreneur , Slave , Explorer,,,,
,ADD DETAILS FROM e1880,,Flora,Allen,F, ,Yes,Unknown,Unknown,"Unknown Status at Birth, free before 1791, when she helped her husband buy property in Philadelphia",,Unknown,No Evidence of Runaway.,Unknown,Methodist. Helped  husband inaugurate the Bethel African Methodist Church,,Free before 13th Amendment. Her entry is combined with that of Sarah Allen,,,,,,,,,,,,,11,3,1801,,,,,,,,,,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,,,,,,
34836,/opr/t0001/e0648,allenmaconb,Macon B.,Allen,M,,,Unknown,Unknown. Possibly freeborn.,"Unknown Status at Birth, free before 1866 ",,Unknown,No evidence of runaway,Literate. Became a member of the Maine bar in 1844,Unknown,,The first African American in the U.S. who was licensed to practice law. He apparently also became the first appointed African American judicial official in 1847 when he became a justice of the peace in MA,,,,,,,1816,,,,,,15,10,1894,,,,,,,,,Indiana,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Jurist / Judge , Lawyer,,,,,,
34202,/opr/t0001/e0013,allenrichard,Richard,Allen,M,,Yes,Born enslaved,He and his brother purchased their freedom in 1780 after being permitted to work,,,His parents were enslaved,No evidence of runaway,"Educational background is unclear, but he published articles in Freedom's Journal and supported education",Methodist. Founder of the African Methodist Episcopal church,https://docsouth.unc.edu/neh/allen/menu.html,"Free before 13th Amendment. Founded the first independent black church in North America, joined with other black churches to establish the African Methodist Episcopal (AME) Church, and published a hymnbook. Also an abolitionist leader who opposed the colonization movement",http://www.oxfordaasc.com/article/opr/t0004/e0015,,,,14,2,1760,,,,,,26,3,1831,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Slave , African Methodist Episcopal Bishop,,,,,,
36060,/opr/t0001/e1879,AllenRichard_1830,Richard,Allen,M,,No,Born enslaved,Emancipated after the Civil War,,,His parents are unknown,No evidence of runaway,"Literate by 1870, though no formal education",Baptist,,"A carpenter, storekeeper, quartermaster in a black militia, masonic lodge leader and political leader who was a delegate of National Colored Men's Convention and of the Republican National Convention ",,,,,10,6,1830,,,,,,16,5,1909,,,,,,,Richmond,,Virginia,United States,,,,,,,Houston,,Texas,United States,,,,United States,Carpenter , Slave , State Legislator,,,,,
,ADD DETAILS FROM e1880,,Sarah ,Allen,F,,Yes,Born Enslaved ,Unknown,,,"Born as Sarah Bass, possibly to enslaved parents of the same surname",No Evidence of Runaway.,Likely literate. Signed property deeds and  purchased a copy of a friend's autobiography.,Methodist. Husband was a bishop and founder of the African Methodist Episcopal (AME) Church,,"Free before 13th Amendment. Likely enslaved until the 1780s or 1790s, by which time she moved to Pennsylvania. Her entry is combined with that of Flora Allen.",http://www.oxfordaasc.com/article/opr/t0004/e0607/images/t0004.women.03.jpg?hi=5&highlight=1&from=quick&pos=3,,,,,,1764,?,,,,,16,7,1849,,,,,,,,Isle of Wight,Virginia,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,,,,,,
34838,/opr/t0001/e0650,allenwilliamg,William G.,Allen,M,Freeborn,Yes, ,Freeborn,,,His mother was a free woman of mixed heritage; his father was white.,N/A,"Literate. Studied at the Oneida Institute in Whitesboro, New York. He later studied law","Unknown. He taught at New York Central College, which had been founded by the American Baptist Free Mission Society",,"A professor and abolitionist who authored an autobiographical account, The American Prejudice against Color: An Authentic Narrative, Showing How Easily the Nation Got into an Uproar",,,,,,,1820,,,,,,,,,,,,,,,,,Virginia,United States,,,,,Place Unknown,,,,,,,,,,Abolitionist,,,,,,,
36053,/opr/t0001/e1872,allensworthallen,Allen,Allensworth,M,,Yes,Enslaved,"When the Confederate general Braxton Bragg's advance reached Louisville, Allensworth was invited to become a member of the hospital corps of the Forty-fourth Illinois and became a freeman. ",,,"The youngest of six children born to Levi Allensworth and Phyllis, who were enslaved",Fled at age 13 but was soon recaptured.,"Played school with a white boy, taught in a Quaker-led afternoon slave school, and studied secretly with a white boy. After the Civil War he attended Ely Normal School for freemen and the Theological Institute at Nashville",Baptist,,"Free before 13th Amendment.  After serving in the military during the Civil War, he was a teacher, Baptist preacher, Republican political figure,  chaplain, lieutenant colonel, and the co-founder of an all-black community in California called Allensworth",,,,,7,4,1842,,,,,,14,9,1914,,,,,,,Louisville,Jefferson County,Kentucky,United States,,Bowling Green, , ,,,Los Angeles,Los Angeles County,California,United States,,,,United States,Slave , City and Town Founder / Benefactor , Baptist Clergy,,,,,
36054,/opr/t0001/e1873,allensworthjosephineleavell,Josephine Leavell,Allensworth,F,,Unknown,Born Enslaved ,Unknown, ,,"Mother was Mary Dickinson (also enslaved), father was a white man in the Leavell family",No Evidence of Runaway.,Literate. Attended Nashville Normal and Theological Institute sometime between 1868 and 1875. Later taught Sunday school and worked as a telegrapher.,Probably Baptist. Husband was a Baptist minister.,,"Her father wanted to send her north on the Underground Railroad, but her mother disagreed.",,,,,3,5,1855,,,,,,27,3,1939,,,,,,,Trenton,,Kentucky,United States,,,,,,,Los Angeles,,California,United States,,,,United States,Slave , Educator , Pianist , Philanthropist,,,,
35442,/opr/t0001/e1257,andersonaaron,Aaron,Anderson,M,Freeborn,Yes,Unknown,Likely a free black at the time of his enlistment in the Union navy,,,Unknown,N/A (?),No evidence of literacy,Unknown,,"Free before 13th Amendment. One of the approximately 18,000 African Americans to serve in the Union navy during the Civil War, Anderson earned the Medal of Honor for his service.",,,,,,,1865,fl.,,,,,,,,,,,,Place unknown,,,,,,,,,,place Unknown,,,,,,,,,,Medal of Honor Recipient , Sailor (Navy),,,,,,
36069,/opr/t0001/e1888,andersonbruce,Bruce,Anderson,M,Freeborn,Yes, ,Freeborn,,,His parents' names were unrecorded in the census. It is possible that they were Samuel and Mary Anderso.,N/A,No evidence of literacy,Unknown,,Free before 13th Amendment. Enlisted in a white regiment during the Civil War and in 1914 was very belatedly awarded the Medal of Honor for his service,,,,Cheif,19,6,1845,,,,,,22,8,1922,,,,,,,Mexico,,New York,United States,,,,,,,Amsterdam,,New York,United States,,,,United States,Farmer , Soldier , War Hero,,,,,
36070,/opr/t0001/e1889,andersoncarolinevirginiastillwiley,Caroline Virginia Still Wiley,Anderson,F,Freeborn,Yes,,Freeborn,,,Eldest daughter of the abolitionist movement leaders William Still and Letitia George Still,N/A,Literate. Studied at Oberlin College,Christian. Married to a Presbyterian minister,,Free before 13th Amendment. An early African American woman doctor who also served as an active club member and assistant school principal,,,,,1,11,1848,,,,,,2,6,1919,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Educator , Physician , Organization Founder / Official , Community Activist,,,,
36075,/opr/t0001/e1894,andersonjohn,John,Anderson,M,,Yes,Enslaved,"Ran away in 1853 and fatally stabbed a planter, Seneca Digges, who tried to arrest him. The Underground Railroad helped him escape to Canada.",,,Parents are unknown.,Fugitive Slave,Educated in England,Unknown,https://docsouth.unc.edu/neh/twelvetr/menu.html,"Free before 13th Amendment. Risked extradition from Canada to Missouri for killing a white man while escaping from slavery, but avoided that fate and traveled to England, where he was an antislavery lecturer. Moved to Liberia in 1862",,,,,,,1831,c.,,,,,,,,,,,,,,,,Missouri,United States,,,,,Possibly,,,,,Liberia,,,,,Slave , Orator , Captivity Narrativist , Abolitionist , Fugitive Slave,,,
35175,/opr/t0001/e0989,AndersonMatthew,Matthew,Anderson,M,Freeborn,Yes, ,Freeborn,,,One of fourteen children of Timothy Anderson and Mary Croog,N/A,"Literate. Studied at Oberlin College in Ohio, graduating in 1874. The first African American to live on campus while studying at Princeton Theological Seminary, where he finished his studies in 1877. He then took courses at Yale Divinity School.",Presbyterian,,"Free before 13th Amendment. Founded a Presbyterian church, opened the Berean Building and Loan Association, and in 1899 started the Berean Manual Training and Industrial School",,,,,25,1,1845,,,,,,11,1,1928,,,,,,,Greencastle,,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Educator , Missionary , Community Activist , Social Reformer , Health and Safety Reformer , Presbyterian Clergy,,
35443,/opr/t0001/e1258,andersonosborneperry,Osborne Perry,Anderson,M,Freeborn,Yes, ,Freeborn,,,"His parents were free. His father was a man named Vincent Anderson, and his mother may have been Irish or Scottish.",N/A,Literate. Possibly attended Oberlin College.,Unknown,,Free before 13th Amendment. One of five black men to join John Brown's raid at Harper's Ferry. Anderson managed to escape and wrote  A Voice from Harper's Ferry (1861).,,,,,,,1830,,,,,,,,1871,,,,,,,West Fallowfield,,Pennsylvania,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Antislavery Activist,,,,,,,
36078,/opr/t0001/e1897,andersonpeter,Peter,Anderson,M,Freeborn,Yes, ,Apparently freeborn,,,Unknown,N/A,Literate,Unknown,,Free before 13th Amendment. Anderson had worked as a tailor in California and then founded or contributed to several African American newspapers,,,,,,,1822,c.,,,,,,,1879,c.,,,,,,,,Pennsylvania,United States,,,,,,,San Francisco,,California,United States,,,,United States,Tailor , Civil Rights Activist , Newspaper Editor / Publisher , Department Store Owner,,,,
78221,/opr/t0001/e6312,,Robert Ball,Anderson,M,,Status changed during the Civil War,Enslaved,"Received permission from his owner, a Kentucky planter, to enlist in the Union Army. Anderson joined the 125th Colored Infantry, Company G, on 22 April 1865",,,"Anderson's mother was enslaved on a plantation. His father, William Anderson, was enslaved on a nearby plantation.",No evidence of runaway,Unknown. His wife helped him write a memoir.,Unknown,,"Survived slavery and served in the military for two years. By 1920 Anderson owned a remarkable 2,080 acres in Nebraska, which was more than any other black man at the time",,,,,1,3,1843,,,,,,30,11,1930,,,,,,,,Green County,Kentucky,United States,,,,,,,Union,,Nebraska,United States,,,,,Slave , Soldier,,,,,,
39760,/opr/t0001/e5996,andersonwilliamh,William H.,Anderson,M,Freeborn,Yes, ,Freeborn,,,"The son of Richard and Mary Lott Anderson, who were from Kentucky and Indiana, respectively",N/A,Literate. Graduated from Detroit High School in 1875,Unstated. Some of his work was published in the A.M.E. Church Review,,"Free before 13th Amendment. Co-founded The Detroit Plaindealer, which was one of the leading African American newspapers, and co-authored works of fiction. Also active in associations such as the Afro-American League ",,,,,13,8,1857,,,,,,9,12,1916,,,,,,,Sandusky,,Ohio,United States,,,,,,,,,Michigan,United States,,,,United States,Accountant , Newspaper Editor / Publisher , Fiction Writer,,,,,
36081,/opr/t0001/e1900,andersonwilliamt,William T.,Anderson,M,,Status changed during the Civil War,Born enslaved,"During the Civil War he and his mother fled to Galveston, Texas",,,His mother was enslaved. Parents' names are unknown,Runaway,"Literate. Studied for three years at Wilberforce University in Ohio, earned a theology certificate from Howard University in 1886,  and graduated from the Homeopathic Medical College of Cleveland ",African Methodist Episcopal (AME) Church,,Co-authored Under Fire with the Tenth Cavalry (1899) while a chaplain with an all-black unit,,,,,20,8,1859,,,,,,21,8,1934,,,,,,,Seguin,,Texas,United States,,,,,,,Cleveland,,Ohio,United States,,,,United States,Slave , Physician , Military Chaplain , African Methodist Episcopal Clergy,,,,
72954,/opr/t0001/e6087,,Abner,Andrew,m,,Yes,Enslaved,Released from enslavement on the condition that he serve in the Continental army,,,Unknown,No evidence of runaway,Illiterate,Unknown,,Free before 13th Amendment. Gained his freedom by serving in the army and then purchased his wife's freedom,,,,,,,1743,?,,,,1750,18,4,1799,,,,,,,,,Connecticut,United States,,,,,,,West Springfield,,Massachusetts,United States,,,,United States,Slave , Soldier,,,,,,
35444,/opr/t0001/e1259,antoinecaesarcarpetier,Caesar Carpetier,Antoine,M,Freeborn,Yes, ,Freeborn,,,His parents' names are unknown. His father served in the War of 1812; his mother was from the West Indies and was the daughter of an African chief,N/A,Literate. Attended private schools in New Orleans and became fluent in English and French. Earned a law degree from Straight University (later Dillard) in New Orleans,Unknown,,"Free before 13th Amendment. Served in the Civil War, was a delegate at the Louisiana Constitutional Convention of 1867-1868 and state senator from 1868 to 1872, and is one of three African Americans to have been Lieutenant Governors of Louisiana",,,,,,,1836,,,,,,,,1921,,,,,,,New Orleans,,Louisiana,United States,,,,,Place Unknown,,,,,,,,,,Entrepreneur , State Legislator , Army Officer (1866–1995),,,,,
38531,/opr/t0001/e4759,antoinefelixc,Felix C.,Antoine,M,Freeborn,Yes, ,Freeborn,,,His parents' names are unknown. His father served in the War of 1812; his mother was from the West Indies and was the daughter of an African chief. Felix was the younger brother of  Caesar C. Antoine.,N/A,"Not stated. He was among the gens de couleur libre, who were the most educated property-owners in Louisiana ",Unknown,,"Free before 13th Amendment. Enlisted in Company B, Seventh Louisiana Infantry, on 3 July 1863, but resigned when General Nathaniel Banks tried to remove officers who were not white. Served in the Louisiana House of Representatives from 1868 to 1872. After the end of Reconstruction he worked in a customs house and served in the Grand Army of the Republic",,,,,,,1839,,,,,,,4,1917,,,,,,,,,Louisiana,United States,,,,,,,,,Louisiana,United States,,,,United States,State Legislator , Union Army Officer , Soldier,,,,,
34841,/opr/t0001/e0653,arnettbenjaminwilliam,Benjamin William,Arnett,M,Freeborn,Yes, ,Freeborn,,,"The son of Samuel G. Arnett and Mary Louisa (maiden name unknown). Benjamin was described as being of “mixed Irish, Indian, Scots, and African ancestry”",N/A,"Literate. Educated in a one_room schoolhouse in Bridgeport, Pennsylvania",the African Methodist Episcopal (AME) Church,,Free before 13th Amendment. A teacher and then an AME preacher and elder who became general secretary in 1880 among other roles and a bishop in 1888. Also the chaplain to the Ohio legislature in 1879 and in 1886 was elected to the legislature representing the predominately white Greene County, ,Jr.,,,,,1838,,,,,,,,1906,,,,,,,Brownsville,Fayette County,Pennsylvania,United States,,,,,,,Wilberforce,Greene County,Ohio,United States,,,,United States,Political Figure , Methodist Episcopal Bishop , Political Activist,,,,,
